rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,374.7,0,-5.5,-36,373,1,1.0,0.05,8584,1,1.0,0.05,8584
1,369.6,0,-6.8,-44,367,1,1.0,0.05,8584,1,1.0,0.05,8584
1,369.6,0,-6.8,-44,367,1,1.0,0.05,8584,1,1.0,0.05,8584
1,354.5,0,-10.1,-62,349,1,1.33,0.12,370,1,1.33,0.12,370
1,340.5,0,-8.3,-49,337,1,1.33,0.12,370,1,1.33,0.12,370
1,340.5,0,-8.3,-49,337,1,1.42,0.11,493,1,1.42,0.11,493
1,322.8,0,-6.0,-34,321,1,1.42,0.11,493,1,1.42,0.11,493
1,323.7,0,-3.7,-21,323,1,1.62,0.13,1850,1,1.62,0.13,1850
1,311.3,8,-5.2,-28,310,1,1.75,0.09,43540,1,1.75,0.09,43540
1,316.0,16,-4.5,-25,315,1,1.75,0.09,43540,1,1.75,0.09,43540
1,316.0,16,-4.5,-25,315,1,1.61,0.04,11465,1,1.61,0.04,11465
1,318.6,16,-3.4,-19,318,1,1.61,0.04,11465,1,1.61,0.04,11465
1,318.6,16,-3.4,-19,318,1,1.49,0.01,30381,1,1.49,0.01,30381
1,323.5,24,-3.2,-18,323,1,1.49,0.01,30381,1,1.49,0.01,30381
1,323.5,24,-3.2,-18,323,1,1.49,0.01,30381,1,1.49,0.01,30381
1,332.4,0,-2.9,-17,332,1,1.49,0.01,30381,1,1.49,0.01,30381
1,332.7,-8,-3.6,-21,332,1,1.49,0.01,30381,1,1.49,0.01,30381
1,332.7,-8,-3.6,-21,332,1,1.49,0.01,30381,1,1.49,0.01,30381
1,337.0,24,-4.4,-26,336,1,1.49,0.01,30381,1,1.49,0.01,30381
1,337.0,24,-4.4,-26,336,1,1.49,0.01,30381,1,1.49,0.01,30381
1,330.6,16,-3.5,-20,330,1,1.49,0.01,30381,1,1.49,0.01,30381
1,330.6,16,-3.5,-20,330,1,1.49,0.01,30381,1,1.49,0.01,30381
1,324.0,39,-0.7,-4,324,1,1.49,0.01,30381,1,1.49,0.01,30381
1,324.0,39,-0.7,-4,324,1,1.49,0.01,30381,1,1.49,0.01,30381
1,330.2,72,1.7,10,330,1,1.49,0.01,30381,1,1.49,0.01,30381
1,336.5,64,5.5,32,335,1,1.49,0.01,30381,1,1.49,0.01,30381
1,336.5,64,5.5,32,335,1,0.5,0.71,17521,1,0.5,0.71,17521
1,353.1,72,7.6,47,350,1,0.5,0.71,17521,1,0.5,0.71,17521
1,353.1,72,7.6,47,350,1,0.54,0.71,6884,1,0.54,0.71,6884
1,376.6,64,9.0,59,372,1,0.54,0.71,6884,1,0.54,0.71,6884
1,376.6,64,9.0,59,372,1,0.58,0.66,5384,1,0.58,0.66,5384
1,412.4,48,7.4,53,409,1,0.58,0.66,5384,1,0.58,0.66,5384
1,420.2,48,7.1,52,417,1,0.62,0.61,14361,1,0.62,0.61,14361
1,420.2,48,7.1,52,417,1,0.62,0.61,14361,1,0.62,0.61,14361
1,429.9,39,6.7,50,427,1,0.69,0.53,24677,1,0.69,0.53,24677
1,429.9,39,6.7,50,427,1,0.69,0.53,24677,1,0.69,0.53,24677
1,440.5,32,6.1,47,438,1,0.78,0.47,27370,1,0.78,0.47,27370
1,440.5,32,6.1,47,438,1,0.78,0.47,27370,1,0.78,0.47,27370
1,451.1,16,5.5,43,449,1,0.8,0.42,64925,1,0.8,0.42,64925
1,451.1,16,5.5,43,449,1,0.8,0.42,64925,1,0.8,0.42,64925
1,461.7,8,5.0,40,460,1,0.85,0.35,28644,1,0.85,0.35,28644
1,472.5,0,4.6,38,471,1,0.85,0.35,28644,1,0.85,0.35,28644
1,472.5,0,4.6,38,471,1,0.88,0.29,24128,1,0.88,0.29,24128
1,484.5,0,4.5,38,483,1,0.88,0.29,24128,1,0.88,0.29,24128
1,484.5,0,4.5,38,483,1,0.88,0.23,59956,1,0.88,0.23,59956
1,495.5,0,4.4,38,494,1,0.88,0.23,59956,1,0.88,0.23,59956
1,495.5,0,4.4,38,494,1,0.89,0.18,34362,1,0.89,0.18,34362
1,505.4,0,4.3,38,504,1,0.89,0.18,34362,1,0.89,0.18,34362
1,515.3,0,4.1,37,514,1,0.88,0.14,2293,1,0.88,0.14,2293
1,515.3,0,4.1,37,514,1,0.88,0.14,2293,1,0.88,0.14,2293
1,524.3,0,4.0,37,523,1,0.88,0.11,5473,1,0.88,0.11,5473
1,524.3,0,4.0,37,523,1,0.88,0.11,5473,1,0.88,0.11,5473
1,533.2,0,3.9,36,532,1,0.88,0.09,21860,1,0.88,0.09,21860
1,533.2,0,3.9,36,532,1,0.88,0.09,21860,1,0.88,0.09,21860
1,539.1,0,3.7,35,538,1,0.88,0.07,53153,1,0.88,0.07,53153
1,539.1,0,3.7,35,538,1,0.88,0.07,53153,1,0.88,0.07,53153
1,544.9,0,3.4,32,544,1,0.87,0.05,52369,1,0.87,0.05,52369
1,551.8,0,3.0,29,551,1,0.87,0.05,52369,1,0.87,0.05,52369
1,551.8,0,3.0,29,551,1,0.87,0.04,10453,1,0.87,0.04,10453
1,557.7,0,2.8,27,557,1,0.87,0.04,10453,1,0.87,0.04,10453
1,557.7,0,2.8,27,557,1,0.88,0.04,13385,1,0.88,0.04,13385
1,563.6,0,2.6,26,563,1,0.88,0.04,13385,1,0.88,0.04,13385
1,563.6,0,2.6,26,563,1,0.87,0.02,32825,1,0.87,0.02,32825
1,568.5,0,2.5,25,568,1,0.87,0.02,32825,1,0.87,0.02,32825
1,573.5,0,2.4,24,573,1,0.87,0.02,3221,1,0.87,0.02,3221
1,573.5,0,2.4,24,573,1,0.87,0.02,3221,1,0.87,0.02,3221
1,578.3,0,2.0,20,578,1,0.86,0.01,765,1,0.86,0.01,765
1,578.3,0,2.0,20,578,1,0.86,0.01,765,1,0.86,0.01,765
1,583.2,0,1.7,17,583,1,0.88,0.01,2105,1,0.88,0.01,2105
1,583.2,0,1.7,17,583,1,0.88,0.01,2105,1,0.88,0.01,2105
1,588.2,0,1.5,15,588,1,0.89,0.02,9364,1,0.89,0.02,9364
1,588.2,0,1.5,15,588,1,0.89,0.02,9364,1,0.89,0.02,9364
1,592.2,0,1.5,15,592,1,0.88,0.01,48596,1,0.88,0.01,48596
1,597.2,0,1.5,16,597,1,0.88,0.01,48596,1,0.88,0.01,48596
1,1718.9,0,23.2,677,1580,1,1.92,0.01,21037,1,1.92,0.01,21037
1,1728.7,8,22.8,669,1594,1,1.92,0.01,21037,1,1.92,0.01,21037
1,1728.7,8,22.8,669,1594,1,1.94,0.01,7362,1,1.94,0.01,7362
1,1734.4,-8,22.6,667,1601,1,1.94,0.01,7362,1,1.94,0.01,7362
1,1734.8,-32,21.9,646,1610,1,2.28,0.06,1853,1,2.28,0.06,1853
1,1734.8,-32,21.9,646,1610,1,2.28,0.06,1853,1,2.28,0.06,1853
1,1724.6,-56,21.6,636,1603,1,2.51,0.1,1940,1,2.51,0.1,1940
1,1724.6,-56,21.6,636,1603,1,2.51,0.1,1940,1,2.51,0.1,1940
1,1718.8,-64,21.6,633,1598,1,2.44,0.06,10225,1,2.44,0.06,10225
1,1713.8,-64,21.5,627,1595,1,2.44,0.06,10225,1,2.44,0.06,10225
1,1713.8,-64,21.5,627,1595,1,2.44,0.06,10225,1,2.44,0.06,10225
1,1707.0,-48,21.2,616,1592,1,2.44,0.06,10225,1,2.44,0.06,10225
1,1506.8,16,11.8,308,1475,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1506.2,8,11.7,305,1475,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1507.0,0,11.4,299,1477,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1507.0,0,11.4,299,1477,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1508.9,0,11.2,294,1480,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1508.9,0,11.2,294,1480,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1512.7,0,11.0,288,1485,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1512.7,0,11.0,288,1485,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1513.9,0,10.8,284,1487,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1513.9,0,10.8,284,1487,1,1.51,0.02,13897,1,1.51,0.02,13897
1,1483.2,0,8.7,225,1466,1,1.64,0.03,14692,1,1.64,0.03,14692
1,1483.2,0,8.7,225,1466,1,1.64,0.03,14692,1,1.64,0.03,14692
1,1483.6,0,8.6,221,1467,1,1.65,0.03,14692,1,1.65,0.03,14692
1,1484.1,0,8.4,218,1468,1,1.65,0.03,14692,1,1.65,0.03,14692
1,1484.1,0,8.4,218,1468,1,1.66,0.03,1985,1,1.66,0.03,1985
1,1485.5,0,8.3,214,1470,1,1.66,0.03,1985,1,1.66,0.03,1985
1,1485.5,0,8.3,214,1470,1,1.66,0.03,1985,1,1.66,0.03,1985
1,1486.8,0,8.1,209,1472,1,1.66,0.03,1985,1,1.66,0.03,1985
1,1486.8,0,8.1,209,1472,1,1.65,0.02,8405,1,1.65,0.02,8405
1,1488.2,0,7.9,205,1474,1,1.65,0.02,8405,1,1.65,0.02,8405
1,1489.5,0,7.7,200,1476,1,1.64,0.01,14885,1,1.64,0.01,14885
1,1489.5,0,7.7,200,1476,1,1.64,0.01,14885,1,1.64,0.01,14885
1,1491.5,0,7.7,200,1478,1,1.64,0.01,5713,1,1.64,0.01,5713
1,1491.5,0,7.7,200,1478,1,1.64,0.01,5713,1,1.64,0.01,5713
1,1489.8,8,7.8,202,1476,1,1.64,0.01,5713,1,1.64,0.01,5713
1,1488.2,8,7.9,205,1474,1,1.64,0.01,5713,1,1.64,0.01,5713
1,1488.2,8,7.9,205,1474,1,1.87,0.15,178,1,1.87,0.15,178
1,1487.6,8,8.0,208,1473,1,1.87,0.15,178,1,1.87,0.15,178
1,1487.6,8,8.0,208,1473,1,1.86,0.14,49025,1,1.86,0.14,49025
1,1488.5,8,8.0,207,1474,1,1.86,0.14,49025,1,1.86,0.14,49025
1,1488.5,8,8.0,207,1474,1,1.84,0.13,49316,1,1.84,0.13,49316
1,1490.6,16,8.0,208,1476,1,1.84,0.13,49316,1,1.84,0.13,49316
1,1490.6,16,8.0,208,1476,1,1.83,0.13,25365,1,1.83,0.13,25365
1,1493.8,24,8.1,210,1479,1,1.83,0.13,25365,1,1.83,0.13,25365
1,1496.1,-16,8.1,212,1481,1,1.8,0.1,27205,1,1.8,0.1,27205
1,1496.1,-16,8.1,212,1481,1,1.8,0.1,27205,1,1.8,0.1,27205
1,1495.8,-16,8.3,217,1480,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1495.8,-16,8.3,217,1480,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1498.2,32,8.4,220,1482,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1498.2,32,8.4,220,1482,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1499.7,8,8.6,223,1483,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1503.2,24,8.7,227,1486,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1503.2,24,8.7,227,1486,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1508.5,16,8.7,229,1491,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1508.5,16,8.7,229,1491,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1511.3,32,8.7,228,1494,1,1.81,0.1,27205,1,1.81,0.1,27205
1,1511.3,32,8.7,228,1494,1,1.56,0.32,19125,1,1.56,0.32,19125
1,1512.3,48,8.7,228,1495,1,1.56,0.32,19125,1,1.56,0.32,19125
1,1512.3,48,8.7,228,1495,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1517.1,24,8.6,227,1500,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1526.7,39,8.7,232,1509,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1526.7,39,8.7,232,1509,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1536.7,56,8.9,239,1518,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1536.7,56,8.9,239,1518,1,1.59,0.32,19125,1,1.59,0.32,19125
1,1548.0,56,9.2,248,1528,1,3.6,0.02,797,1,3.6,0.02,797
1,1548.0,56,9.2,248,1528,1,3.6,0.02,797,1,3.6,0.02,797
1,1557.0,39,9.4,255,1536,1,3.6,0.02,797,1,3.6,0.02,797
1,1567.7,8,9.5,260,1546,1,3.6,0.02,797,1,3.6,0.02,797
1,1567.7,8,9.5,260,1546,1,3.6,0.02,797,1,3.6,0.02,797
1,1570.4,0,8.8,240,1552,1,1.62,0.01,10273,1,1.62,0.01,10273
1,1567.7,0,8.6,235,1550,1,1.62,0.01,10273,1,1.62,0.01,10273
1,1565.1,0,8.5,231,1548,1,1.59,0.01,11554,1,1.59,0.01,11554
1,1562.0,8,8.5,230,1545,1,1.59,0.01,11554,1,1.59,0.01,11554
1,1560.0,8,8.5,230,1543,1,1.6,0.01,27592,1,1.6,0.01,27592
1,1560.0,8,8.5,230,1543,1,1.6,0.01,27592,1,1.6,0.01,27592
1,1558.8,8,8.4,228,1542,1,1.6,0.01,27592,1,1.6,0.01,27592
1,1558.8,8,8.4,228,1542,1,1.6,0.01,27592,1,1.6,0.01,27592
1,1558.5,8,8.3,226,1542,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1558.5,8,8.3,226,1542,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1556.6,-16,8.4,227,1540,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1556.6,-16,8.4,227,1540,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1554.0,-16,8.5,229,1537,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1554.3,32,8.5,231,1537,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1554.3,32,8.5,231,1537,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1560.6,39,8.4,227,1544,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1560.6,39,8.4,227,1544,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1564.7,-8,8.1,221,1549,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1564.7,-8,8.1,221,1549,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1562.9,16,7.9,215,1548,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1562.9,16,7.9,215,1548,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1561.6,16,7.8,213,1547,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1558.9,24,7.9,215,1544,1,1.6,0.06,52433,1,1.6,0.06,52433
1,1666.9,8,9.9,287,1642,1,2.0,0.08,20137,1,2.0,0.08,20137
1,1666.9,8,9.9,287,1642,1,2.0,0.08,20137,1,2.0,0.08,20137
1,1689.0,0,10.1,295,1663,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1689.0,0,10.1,295,1663,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1706.3,0,9.7,287,1682,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1725.2,0,9.4,282,1702,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1725.2,0,9.4,282,1702,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1739.2,0,9.6,289,1715,1,2.01,0.08,20137,1,2.01,0.08,20137
1,1656.6,-8,10.9,312,1627,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1645.4,0,10.5,299,1618,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1637.8,-8,10.0,284,1613,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1637.8,-8,10.0,284,1613,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1630.2,-8,9.5,268,1608,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1630.2,-8,9.5,268,1608,1,1.58,0.22,34061,1,1.58,0.22,34061
1,1595.3,24,8.7,241,1577,1,1.63,0.11,25329,1,1.63,0.11,25329
1,1584.6,0,8.3,229,1568,1,1.63,0.11,25329,1,1.63,0.11,25329
1,1584.6,0,8.3,229,1568,1,1.6,0.07,15464,1,1.6,0.07,15464
1,1584.9,-8,7.0,194,1573,1,1.6,0.07,15464,1,1.6,0.07,15464
1,1584.9,-8,7.0,194,1573,1,1.61,0.07,15464,1,1.61,0.07,15464
1,1583.9,0,6.1,168,1575,1,1.61,0.07,15464,1,1.61,0.07,15464
1,1583.9,0,6.1,168,1575,1,1.58,0.04,35685,1,1.58,0.04,35685
1,1572.7,0,6.0,165,1564,1,1.58,0.04,35685,1,1.58,0.04,35685
1,1563.4,0,5.9,162,1555,1,1.59,0.04,35685,1,1.59,0.04,35685
1,1563.4,0,5.9,162,1555,1,1.59,0.04,35685,1,1.59,0.04,35685
1,1558.2,0,5.9,160,1550,1,1.57,0.03,27242,1,1.57,0.03,27242
1,1558.2,0,5.9,160,1550,1,1.57,0.03,27242,1,1.57,0.03,27242
1,1550.4,0,6.0,161,1542,1,1.56,0.02,27234,1,1.56,0.02,27234
1,1550.4,0,6.0,161,1542,1,1.56,0.02,27234,1,1.56,0.02,27234
1,1548.5,0,6.0,162,1540,1,1.57,0.02,25425,1,1.57,0.02,25425
1,1548.5,0,6.0,162,1540,1,1.57,0.02,25425,1,1.57,0.02,25425
1,1548.4,0,6.0,161,1540,1,1.57,0.02,25425,1,1.57,0.02,25425
1,1547.3,0,5.9,160,1539,1,1.57,0.02,25425,1,1.57,0.02,25425
1,1547.3,0,5.9,160,1539,1,1.56,0.02,29645,1,1.56,0.02,29645
1,1547.0,8,5.8,157,1539,1,1.56,0.02,29645,1,1.56,0.02,29645
1,1547.0,8,5.8,157,1539,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1546.9,8,5.8,156,1539,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1546.9,8,5.8,156,1539,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1545.8,8,5.8,155,1538,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1545.1,8,5.9,158,1537,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1545.1,8,5.9,158,1537,1,1.57,0.02,29645,1,1.57,0.02,29645
1,1540.0,16,6.2,166,1531,1,1.57,0.12,21941,1,1.57,0.12,21941
1,1540.0,16,6.2,166,1531,1,1.57,0.12,21941,1,1.57,0.12,21941
1,1537.5,0,6.4,171,1528,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1537.5,0,6.4,171,1528,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1536.0,-8,6.5,175,1526,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1536.3,24,6.7,178,1526,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1536.3,24,6.7,178,1526,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1535.8,-16,6.8,182,1525,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1535.8,-16,6.8,182,1525,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1537.1,24,6.9,184,1526,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1537.1,24,6.9,184,1526,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1535.6,0,7.0,188,1524,1,1.58,0.12,21941,1,1.58,0.12,21941
1,1528.5,16,7.6,203,1515,1,1.52,0.01,7517,1,1.52,0.01,7517
1,1528.5,16,7.6,203,1515,1,1.52,0.01,7517,1,1.52,0.01,7517
1,1535.2,16,7.8,208,1521,1,1.61,0.1,13810,1,1.61,0.1,13810
1,1535.2,16,7.8,208,1521,1,1.61,0.1,13810,1,1.61,0.1,13810
1,1540.4,48,7.8,210,1526,1,1.61,0.19,25922,1,1.61,0.19,25922
1,1541.4,48,7.8,210,1527,1,1.61,0.19,25922,1,1.61,0.19,25922
1,1541.4,48,7.8,210,1527,1,1.63,0.19,25922,1,1.63,0.19,25922
1,1546.2,0,7.8,209,1532,1,1.63,0.19,25922,1,1.63,0.19,25922
1,1546.2,0,7.8,209,1532,1,1.65,0.26,6898,1,1.65,0.26,6898
1,1551.3,48,7.8,210,1537,1,1.65,0.26,6898,1,1.65,0.26,6898
1,1551.3,48,7.8,210,1537,1,1.67,0.26,6898,1,1.67,0.26,6898
1,1556.1,39,8.0,216,1541,1,1.67,0.26,6898,1,1.67,0.26,6898
1,1556.1,39,8.0,216,1541,1,2.04,0.33,612,1,2.04,0.33,612
1,1560.3,39,8.3,225,1544,1,2.04,0.33,612,1,2.04,0.33,612
1,1565.7,32,8.9,241,1547,1,2.31,0.4,1513,1,2.31,0.4,1513
1,1565.7,32,8.9,241,1547,1,2.31,0.4,1513,1,2.31,0.4,1513
1,1572.1,0,9.4,257,1551,1,2.51,0.4,657,1,2.51,0.4,657
1,1596.4,0,11.7,325,1563,1,2.41,0.25,6376,1,2.41,0.25,6376
1,1619.1,8,12.8,358,1579,1,2.41,0.25,6376,1,2.41,0.25,6376
1,1619.1,8,12.8,358,1579,1,2.43,0.25,6376,1,2.43,0.25,6376
1,1641.1,16,13.3,378,1597,1,2.43,0.25,6376,1,2.43,0.25,6376
1,1641.1,16,13.3,378,1597,1,2.38,0.19,2713,1,2.38,0.19,2713
1,1665.3,8,13.5,390,1619,1,2.38,0.19,2713,1,2.38,0.19,2713
1,1665.3,8,13.5,390,1619,1,2.4,0.19,2713,1,2.4,0.19,2713
1,1683.0,0,13.9,403,1634,1,2.4,0.19,2713,1,2.4,0.19,2713
1,1683.0,0,13.9,403,1634,1,2.4,0.19,2713,1,2.4,0.19,2713
1,1943.4,8,2.2,73,1942,1,2.03,0.02,2080,1,2.03,0.02,2080
1,1943.0,0,2.6,89,1941,1,2.03,0.02,2080,1,2.03,0.02,2080
1,1943.0,0,2.6,89,1941,1,2.02,0.02,13229,1,2.02,0.02,13229
1,1942.7,0,3.0,103,1940,1,2.02,0.02,13229,1,2.02,0.02,13229
1,1942.7,0,3.0,103,1940,1,2.02,0.01,22628,1,2.02,0.01,22628
1,1942.0,0,3.2,108,1939,1,2.02,0.01,22628,1,2.02,0.01,22628
1,1941.2,0,3.3,111,1938,1,2.02,0.01,15858,1,2.02,0.01,15858
1,1941.2,0,3.3,111,1938,1,2.02,0.01,15858,1,2.02,0.01,15858
1,1938.0,8,3.2,108,1935,1,2.02,0.01,11465,1,2.02,0.01,11465
1,1938.0,8,3.2,108,1935,1,2.02,0.01,11465,1,2.02,0.01,11465
1,1934.9,0,3.1,105,1932,1,2.02,0.01,20077,1,2.02,0.01,20077
1,1934.9,0,3.1,105,1932,1,2.02,0.01,20077,1,2.02,0.01,20077
1,1934.4,0,3.4,114,1931,1,2.03,0.01,9925,1,2.03,0.01,9925
1,1933.0,0,3.7,125,1929,1,2.03,0.01,9925,1,2.03,0.01,9925
1,1933.0,0,3.7,125,1929,1,2.03,0.01,7306,1,2.03,0.01,7306
1,1932.5,0,3.9,132,1928,1,2.03,0.01,7306,1,2.03,0.01,7306
1,1932.5,0,3.9,132,1928,1,2.03,0.01,16218,1,2.03,0.01,16218
1,1931.7,8,4.0,135,1927,1,2.03,0.01,16218,1,2.03,0.01,16218
1,1931.7,8,4.0,135,1927,1,2.03,0.01,21874,1,2.03,0.01,21874
1,1930.7,8,4.0,135,1926,1,2.03,0.01,21874,1,2.03,0.01,21874
1,1930.7,8,4.0,135,1926,1,2.04,0.04,39528,1,2.04,0.04,39528
1,1931.5,24,3.9,132,1927,1,2.04,0.04,39528,1,2.04,0.04,39528
1,1931.2,16,3.8,127,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1931.2,16,3.8,127,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1931.0,0,3.7,124,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1931.0,0,3.7,124,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.7,-16,3.6,120,1926,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.7,-16,3.6,120,1926,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1928.7,0,3.5,119,1925,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1928.7,0,3.5,119,1925,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1930.6,0,3.5,118,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.9,0,3.6,122,1926,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.9,0,3.6,122,1926,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.1,16,3.7,126,1925,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1929.1,16,3.7,126,1925,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1931.7,16,4.0,134,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,1931.7,16,4.0,134,1927,1,2.05,0.06,54689,1,2.05,0.06,54689
1,2067.9,16,2.4,88,2066,1,2.52,0.26,7145,1,2.52,0.26,7145
1,2067.9,16,2.4,88,2066,1,2.52,0.26,7145,1,2.52,0.26,7145
1,2096.4,16,2.1,76,2095,1,2.38,0.13,4149,1,2.38,0.13,4149
1,2096.4,16,2.1,76,2095,1,2.38,0.13,4149,1,2.38,0.13,4149
1,2125.0,8,1.7,64,2124,1,2.34,0.08,1556,1,2.34,0.08,1556
1,2125.0,8,1.7,64,2124,1,2.34,0.08,1556,1,2.34,0.08,1556
1,2156.8,8,1.6,60,2156,1,2.35,0.08,1556,1,2.35,0.08,1556
1,2183.0,8,1.8,67,2182,1,2.35,0.08,1556,1,2.35,0.08,1556
1,2183.0,8,1.8,67,2182,1,2.39,0.08,2525,1,2.39,0.08,2525
1,1969.4,16,2.1,73,1968,1,2.03,0.04,13736,1,2.03,0.04,13736
1,1967.5,8,2.2,76,1966,1,2.03,0.04,13736,1,2.03,0.04,13736
1,1967.5,8,2.2,76,1966,1,2.04,0.07,54377,1,2.04,0.07,54377
1,1967.7,24,2.4,81,1966,1,2.04,0.07,54377,1,2.04,0.07,54377
1,1966.7,-16,2.4,82,1965,1,2.05,0.09,30160,1,2.05,0.09,30160
1,1966.7,-16,2.4,82,1965,1,2.05,0.09,30160,1,2.05,0.09,30160
1,1964.6,-16,2.3,79,1963,1,2.08,0.15,8570,1,2.08,0.15,8570
1,1964.6,-16,2.3,79,1963,1,2.08,0.15,8570,1,2.08,0.15,8570
1,1965.5,48,2.2,76,1964,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1965.5,48,2.2,76,1964,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1972.5,-8,2.3,78,1971,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1978.7,0,2.3,81,1977,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1978.7,0,2.3,81,1977,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1981.8,32,2.5,85,1980,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1981.8,32,2.5,85,1980,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1977.0,39,2.6,89,1975,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1977.0,39,2.6,89,1975,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1972.3,56,2.8,96,1970,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1972.3,56,2.8,96,1970,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1968.5,64,2.9,100,1966,1,2.1,0.15,8570,1,2.1,0.15,8570
1,1972.6,56,3.0,102,1970,1,2.1,0.15,8570,1,2.1,0.15,8570
1,2083.6,24,2.9,104,2081,1,2.51,0.25,5185,1,2.51,0.25,5185
1,2113.0,16,3.0,112,2110,1,2.51,0.25,5185,1,2.51,0.25,5185
1,2113.0,16,3.0,112,2110,1,2.51,0.17,3690,1,2.51,0.17,3690
1,2141.4,24,3.2,121,2138,1,2.51,0.17,3690,1,2.51,0.17,3690
